BoroCode,BoroName,CountyFIPS,CDTA2020,CDTAName,CDTAType,Shape_Length,Shape_Area,the_geom
2,Bronx,005,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),0,32302.4923849,58246507.8371,"MULTIPOLYGON (((-73.91189154987826 40.82214148177784, -73.91181615756736 40.82203502241251, -73.91180780642131 40.82203976986341, -73.91179936008987 40.822044455256886, -73.91179083006517 40.822049059839, -73.91178220772412 40.822053600690644, -73.9117735008193 40.82205805201892, -73.91176469851237 40.822062438441606, -73.91175582707615 40.82206673702799, -73.91174685958784 40.822070961997, -73.91173782141726 40.822075106164476, -73.9117286995533 40.822079169687974, -73.9117194968639 40.82208315173205, -73.91171023364929 40.82208704326593, -73.91170088807563 40.82209084578056, -73.9116914702768 40.82209456698982, -73.9116819826786 40.822098206895554, -73.91167243589024 40.822101747413264, -73.91166281754994 40.82210519791478, -73.91165314022714 40.8221085587448, -73.91164340436472 40.82211182856344, -73.91163361966333 40.8221150092209, -73.91162376562916 40.822118089477314, -73.91161386385912 40.82212108023831, -73.91160391480679 40.82212397212286, -73.91159391801868 40.822126774511965, -73.91158387372784 40.82212947802442, -73.91157378325941 40.82213208115352, -73.91156365675492 40.82213458591734, -73.91155348274935 40.822136990631776, -73.91154328505691 40.82213929715793, -73.91153305198988 40.82214150548677, -73.91152278377125 40.82214361377572, -73.91151249252903 40.82214562270416, -73.91150216525163 40.82214753276468, -73.91149182510735 40.822149334091115, -73.91148146346787 40.82215104761736, -73.9114710766151 40.82215265022221, -73.9114606790861 40.82215415515128, -73.91145027022088 40.822155561231334, -73.91143985995535 40.82215685925619, -73.91142942732839 40.82215805775349, -73.91141899417082 40.8221591575776, -73.91140856114538 40.822160157891446, -73.91139811744465 40.82216106002688, -73.9113876846941 40.82216185344648, -73.91137726441316 40.8221625564116, -73.91136683192542 40.82216315215082, -73.91135642272558 40.82216364806253, -73.91107298524302 40.82224294323409, -73.91069998778035 40.822324113845376, -73.90990894137934 40.82255110811742, -73.90945760816984 40.822432402369905, -73.90841854182939 40.82218127115594, -73.90742681740177 40.821945061995, -73.90645722210436 40.8217153645337, -73.9056589031397 40.821556532634986, -73.90552466303072 40.82152381327512, -73.90545592197525 40.82150705860893, -73.90532770288434 40.82147580577338, -73.90525022566301 40.821456921612864, -73.90489653151035 40.821370710883265, -73.90478103796069 40.821341445223666, -73.90379310181581 40.821091100658656, -73.90288702095711 40.820859174739205, -73.90266819174937 40.82080315988666, -73.90129277627032 40.82047544261421, -73.90160121247312 40.819694859260615, -73.90166319409448 40.81955042685493, -73.90183195189934 40.819153364560115, -73.90210743306962 40.81850519210059, -73.9025785907422 40.81736979443092, -73.90300983214291 40.816317792457326, -73.90306443783469 40.81610676152554, -73.90346997183792 40.815075788483895, -73.90380412291606 40.814131842797494, -73.9041833769559 40.81308645548022, -73.90446551410517 40.81228196041572, -73.90418036435678 40.81212482056737, -73.90341720373648 40.81150688285567, -73.9032427350223 40.81071288453243, -73.90308946530327 40.80985639970229, -73.90304837236162 40.80966314587397, -73.90302017994455 40.80962342852905, -73.90300877850954 40.8095500732808, -73.90299766939499 40.809455582859464, -73.90298795437417 40.80936430103639, -73.90297929643036 40.80931063994798, -73.90293929171293 40.809062701054536, -73.90285585250248 40.80860293226716, -73.90224620466275 40.80507150295802, -73.90222284765609 40.804948113190136, -73.90223410893209 40.80493879780754, -73.9022392341538 40.80493413558286, -73.90223822449458 40.804924022594, -73.90222993422921 40.804915935674124, -73.90221178650371 40.804882734956564, -73.90220455203652 40.80485230899407, -73.9021918570049 40.80482326114797, -73.90219372753386 40.80478869398963, -73.9022265330585 40.80475415307234, -73.90225572751248 40.804700252261426, -73.9023195673461 40.804597984559166, -73.9023169760326 40.80459644917628, -73.90230320334425 40.80458829177828, -73.90229048802293 40.80457307075317, -73.90229231992772 40.804564776141724, -73.9024453913696 40.804416954054545, -73.9025229838462 40.80446378809803, -73.90275593595142 40.804328535324146, -73.90292770331017 40.80419729221172, -73.90287760566825 40.80415758214618, -73.90290469388441 40.80413905443774, -73.90305966733715 40.804017434850415, -73.90308609846406 40.80399708839945, -73.90321268928753 40.80389963951413, -73.90325563881446 40.803927676169906, -73.90333865261586 40.803855412435844, -73.90335633787758 40.803861123610666, -73.90339901556949 40.80387490713974, -73.90355158434646 40.80383536818981, -73.90356583811916 40.80383102312846, -73.90363555376408 40.80380977075971, -73.90368265932014 40.80379503309604, -73.90373284515546 40.80377329611726, -73.90374201335611 40.803767808790894, -73.90376599453884 40.803753454679075, -73.9037717752447 40.80374999576108, -73.90379945054718 40.803722796575805, -73.90382200372179 40.80369870354418, -73.90385991710882 40.80366995724984, -73.90389269713289 40.803652096615686, -73.9039273277045 40.80363439079964, -73.9039367433605 40.80362957661121, -73.9039484244053 40.803621310449905, -73.90396748173777 40.80360782449502, -73.904002323964 40.80357907559506, -73.90407055303406 40.803520977650784, -73.90414898900939 40.80345565258733, -73.90437865610397 40.803274598021176, -73.90445884046349 40.80321138584581, -73.90448088690115 40.803191695319384, -73.90449983818158 40.80318343345041, -73.90452954095734 40.803170235651905, -73.90455004089955 40.803150030032626, -73.90457566709422 40.80312360795278, -73.90462487687957 40.80306920326695, -73.90467203828258 40.803014796698314, -73.90476931117155 40.80291284239649, -73.90479864558877 40.802886244412974, -73.90485211299593 40.80283522949201, -73.90495358976557 40.80272461344591, -73.90500098071382 40.80266796125857, -73.90503014241523 40.80263479995127, -73.90504498708673 40.80260033338464, -73.90505752846572 40.80257121666838, -73.90506666976965 40.80254080436119, -73.90508491686404 40.80250486787978, -73.9051140880852 40.802464794147106, -73.90515780873793 40.80243026136898, -73.9051869582197 40.80240539617756, -73.9052452798711 40.80234045620775, -73.90531233974633 40.802274729987964, -73.90539107059982 40.80218571009478, -73.90543844595949 40.80214011954582, -73.90546395588943 40.80211525180037, -73.90549128546067 40.802090384535866, -73.90550588373223 40.80206135941587, -73.90552153240625 40.80201995540115, -73.90576051583803 40.80179988176567, -73.9060142782173 40.8015529315985, -73.90606336502242 40.801583391449626, -73.90620386757683 40.801492993499295, -73.90652042213173 40.801175510519805, -73.90658587833812 40.80110747894855, -73.9067289367694 40.80096996755174, -73.90681401688889 40.800890639606216, -73.90675009147145 40.8008505950251, -73.90670130044802 40.80082003032889, -73.9067685009211 40.800746710965754, -73.90676873024105 40.800745417356325, -73.90717872796299 40.800322633558245, -73.90726298774203 40.80023744894748, -73.90734272101798 40.80015683842193, -73.90739374176488 40.80010433539564, -73.90743384206748 40.80005458974919, -73.90745262874302 40.80002824445098, -73.90747030502895 40.80000345791543, -73.90749762913997 40.799981356167976, -73.90752658038464 40.79996321969428, -73.90753951558005 40.799955117843105, -73.90757045986986 40.79994684581985, -73.90760867251461 40.79994549420575, -73.90763052690517 40.79993168488231, -73.90764146516834 40.799916482885486, -73.90764331354349 40.799895744109584, -73.90775808108097 40.79979904478861, -73.90790019803981 40.79966088568685, -73.90793663556693 40.79962772927617, -73.90795847743303 40.79962221554753, -73.90799121626038 40.799631921275186, -73.90802032355593 40.799636092924864, -73.90807397321797 40.79957281916779, -73.90810209968102 40.79953964686238, -73.90816794820408 40.79946198619429, -73.90813152469872 40.79943130077649, -73.90817714488041 40.799390091479054, -73.90822077422804 40.79941916382666, -73.9082444421863 40.79940950425011, -73.90838080233769 40.79948704475166, -73.90842190767937 40.79944209294755, -73.90847556128568 40.7993834153871, -73.90855026676263 40.799307425389, -73.90848846163325 40.79926451189845, -73.90837756070343 40.799198052427656, -73.90829031194328 40.79913299509056, -73.90825579566402 40.7990928686837, -73.90825513733579 40.79909100008897, -73.90824310773928 40.79905690705931, -73.90824133266135 40.79902510354643, -73.90830303608291 40.7989591354181, -73.90915659660176 40.798309428424105, -73.90963900027427 40.79794222580079, -73.90967334768479 40.797961250054136, -73.90967455591453 40.79796191909056, -73.90974077854902 40.797912143674004, -73.90979388517727 40.79786849523331, -73.90984607769178 40.79790059833752, -73.90991082881769 40.797858860525864, -73.90994644280865 40.79783430590634, -73.90996589145395 40.79780482296475, -73.91004369252178 40.79767951655193, -73.91013438705265 40.7975886346284, -73.9103254478974 40.797429001774454, -73.9104679045932 40.79733078539301, -73.91060709552245 40.797257147412175, -73.91071392073572 40.79719577567331, -73.91079168499049 40.79709750926233, -73.91089222265276 40.7970177955389, -73.91090501284451 40.79701156009363, -73.91095679669981 40.79698947591854, -73.9109859346481 40.79696983299864, -73.91105069334647 40.796920719929346, -73.91109827481908 40.796888070833454, -73.91126755502674 40.79681518532826, -73.91141643968123 40.79674647135664, -73.91149413374387 40.79669982506653, -73.91162285866275 40.796641078496684, -73.91168831241195 40.79662376988879, -73.91174653323974 40.79662627374753, -73.91178857279279 40.79663367937336, -73.91182091990513 40.796633704123636, -73.91188561236636 40.79663375359556, -73.91195998841951 40.796648559497456, -73.91203438228852 40.796651075562565, -73.91208612911784 40.79665603089565, -73.91214700601833 40.7966781180737, -73.91215402455855 40.796680664442206, -73.912238085268 40.79671022661423, -73.91234481901341 40.79671768244875, -73.91266826025971 40.79673513462, -73.91300786097665 40.79676243246825, -73.91317604910037 40.796772391488375, -73.91344774544469 40.796782428535366, -73.91372255973513 40.796789439261254, -73.91512767444794 40.7973629485082, -73.91616947132783 40.79783071892694, -73.91880394070586 40.798879729722316, -73.91889092597594 40.79891589459654, -73.91895581706108 40.7989469177774, -73.91903182039228 40.798984946746735, -73.91912380270122 40.79903245555483, -73.92024068092739 40.799613687869865, -73.92044066980385 40.79980415649066, -73.92078133924316 40.800275009952, -73.92095645330456 40.800598814727785, -73.92132730778515 40.801284591631436, -73.9216882697385 40.80158572430679, -73.92203765969164 40.80187719757269, -73.92259611000287 40.80218820133176, -73.92292710065784 40.80237329464292, -73.92358699111976 40.802515725826936, -73.92422706841158 40.80254501135814, -73.92665794788489 40.8024098039147, -73.92762788658794 40.80269566598414, -73.92750834950365 40.80293323371157, -73.92731248424305 40.80321177098328, -73.9274368990251 40.80327744169376, -73.92728271943602 40.803508264417076, -73.92764500352521 40.80398863334868, -73.9279317402624 40.803999462513765, -73.92810959635482 40.80401293433782, -73.92820591682164 40.80404808075642, -73.92834056185539 40.80423989078398, -73.9287260748983 40.804103625227306, -73.93005458890526 40.80590234732319, -73.93031950058686 40.80619014569909, -73.93053645059675 40.806470277445555, -73.93051758839178 40.806590563566836, -73.93116268129252 40.80712829627947, -73.93176476876167 40.80776969347359, -73.9318105081344 40.80781841795092, -73.93184564493043 40.80785584548146, -73.93188710031586 40.80789402439695, -73.93191956691372 40.80793713410399, -73.93228261916647 40.80836397362262, -73.93252708719834 40.808823281775005, -73.93264257181461 40.809382864526754, -73.93262095222697 40.8097707412709, -73.93259434647264 40.810053557369386, -73.93282288760696 40.81011361733355, -73.93283250567346 40.810116152559125, -73.9328639708333 40.81012443688595, -73.93287412001965 40.81041404342899, -73.93278688085368 40.81049446019914, -73.93269089766918 40.81058293308165, -73.93267921899456 40.81079913518712, -73.9325650330202 40.810885975692294, -73.93261684590965 40.811467496392986, -73.93263229255197 40.81190462226324, -73.93247701797054 40.81342360833757, -73.93243119381557 40.81401683388998, -73.932428399467 40.814060686315855, -73.93242632001915 40.8141175189592, -73.93242307661161 40.81415171517603, -73.93236584304461 40.81415020555802, -73.93230786789948 40.81414982509396, -73.93214444467735 40.81412608277854, -73.93136083765899 40.81380523299833, -73.93128890588018 40.81377808937645, -73.93130722859507 40.81369873940647, -73.93123600426311 40.81366672858002, -73.93115852217913 40.81363548910908, -73.93104478889494 40.81358844257742, -73.93056964973516 40.813373298345056, -73.93039605125409 40.81330374788716, -73.93027812663226 40.81324802465038, -73.93012113665736 40.81341515611375, -73.92921297888265 40.81438195787128, -73.92919204509968 40.814496011781316, -73.92896567468654 40.814828255547916, -73.92885642052542 40.8148798669784, -73.92830345960577 40.81631173908619, -73.92821698889489 40.81653564671204, -73.92805315931315 40.816903900360295, -73.92798228682702 40.817063206363215, -73.92775576006353 40.817572380957856, -73.92731653066505 40.81855963432461, -73.92724662740987 40.81854298572374, -73.9263585911154 40.81832069204815, -73.926322806654 40.818311354663805, -73.92582070670059 40.81818033740059, -73.92538538497323 40.818065415043655, -73.92527548677948 40.818035512635156, -73.92518486375297 40.81801266937696, -73.92454726079411 40.81871262351037, -73.92402557241968 40.819285330110766, -73.9226526117355 40.820494315280634, -73.92194764145448 40.82103154495944, -73.92114409038741 40.82156300206208, -73.92066539198451 40.82183689359016, -73.92054347006884 40.82193385748164, -73.92048603277112 40.8219795366138, -73.92040163802683 40.82206121718331, -73.91993471712303 40.822352202440804, -73.91980424620856 40.82243697456017, -73.91944303535195 40.8226716679014, -73.91938041725487 40.82271235247767, -73.91894597228959 40.822992673886105, -73.9188883685595 40.8230297738504, -73.91875570542346 40.82311521852407, -73.91833825897201 40.82338338717318, -73.91788272033186 40.82367877684645, -73.91782151593533 40.82371837132955, -73.91756599442951 40.823883672935025, -73.91746772699821 40.82394610695223, -73.91740459049653 40.823986222002894, -73.91731782392043 40.82404135052204, -73.91725010296895 40.82408437762504, -73.91719007374027 40.82412251733093, -73.91712693690467 40.8241626315583, -73.9168919579486 40.82431192607777, -73.91677400519708 40.824387087373225, -73.91587735817218 40.82410373202984, -73.91621588627122 40.823467930225924, -73.91450553698635 40.82294185675897, -73.91287633326611 40.82244134839335, -73.91189154987826 40.82214148177784)))"
