Violation ID,Vehicle ID,First Occurrence,Last Occurrence,Violation Status,Violation Type,route_id_left,Stop ID,Stop Name,geometry,index_right,route_id_right,direction,segment_number,speed,trips,dist_meters,longitude,latitude
351431517,0c741214c77d2dfaef04fc91d053366eb6eb06df8852f0a90688bbebfbdfa145,01/24/2023 01:25:00 PM,01/24/2023 01:31:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.94757283 40.6321315),16,B44+,N,4,8.170483654519208,145,3.4089254103491935e-05,-73.94757283,40.6321315
351431517,0c741214c77d2dfaef04fc91d053366eb6eb06df8852f0a90688bbebfbdfa145,01/24/2023 01:25:00 PM,01/24/2023 01:31:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.94757283 40.6321315),13,B44+,N,1,8.985104512569402,6778,3.4089254103491935e-05,-73.94757283,40.6321315
351396919,eb1df8b19a4bc6f533e200c05cb9229630b2aa29541d2a3c0aed06c10e7e9499,01/24/2023 07:11:42 AM,01/24/2023 10:15:46 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,303469,NOSTRAND AV/CLARKSON AV,POINT (-73.9497621666667 40.6535958333333),19,B44+,S,2,8.73438164052674,6736,0.00010940848947628034,-73.9497621666667,40.6535958333333
351393908,4752bcd02986ba3dfad4784bede6b34355bfb038cb60dcf90a96b8a54b71d52c,01/24/2023 03:07:12 PM,01/24/2023 05:57:26 PM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9479678333333 40.6359028333333),19,B44+,S,2,8.73438164052674,6736,3.4855401276912914e-06,-73.9479678333333,40.6359028333333
351393849,4b65d57781aad587893fa733646da54d8149998ef52dbe3f5205d97f72e2679c,01/24/2023 07:16:28 AM,01/24/2023 09:48:31 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.950735 40.6668666666667),19,B44+,S,2,8.73438164052674,6736,2.6967331561262083e-05,-73.950735,40.6668666666667
351393848,9d01debd2fb77d2e807fda3b78bfc6bd6029e0755bd1a3818d8a8cb5dd8e3b02,01/24/2023 08:11:32 AM,01/24/2023 08:27:41 AM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,303942,ROGERS AV/CHURCH AV,POINT (-73.9528966666667 40.6547533333333),13,B44+,N,1,8.985104512569402,6778,8.832741144467847e-06,-73.9528966666667,40.6547533333333
351393786,5c09fd448d417a4051ad54fb36f94551a0f93ebd05fed84d1d7bc66189c72589,01/24/2023 09:36:25 AM,01/24/2023 09:48:36 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.95077 40.6666016666667),19,B44+,S,2,8.73438164052674,6736,1.2318412834963863e-05,-73.95077,40.6666016666667
351389384,418082a50c0f4bcfecc590361dc30e7b24075ac1c9dd9bf816362de886b0e83a,01/24/2023 05:52:00 AM,01/24/2023 05:58:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.94767483 40.63230033),19,B44+,S,2,8.73438164052674,6736,4.7231226340581e-05,-73.94767483,40.63230033
351389379,b1034408daba5e8f6ef47f2dc69438ec18c0744a6e66a30bbbdad51cb80f2864,01/24/2023 07:48:00 AM,01/24/2023 08:17:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.94756333 40.63199167),16,B44+,N,4,8.170483654519208,145,2.706494603467779e-05,-73.94756333,40.63199167
351389379,b1034408daba5e8f6ef47f2dc69438ec18c0744a6e66a30bbbdad51cb80f2864,01/24/2023 07:48:00 AM,01/24/2023 08:17:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.94756333 40.63199167),13,B44+,N,1,8.985104512569402,6778,2.706494603467779e-05,-73.94756333,40.63199167
351388870,13f0324ee7025253509a5d396adf3a3701c0fc81ad5ecb977b04bdfd551ce5a0,01/24/2023 09:01:25 AM,01/24/2023 09:40:56 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,303463,NOSTRAND AV/EMPIRE BL,POINT (-73.9502485 40.6570521666667),19,B44+,S,2,8.73438164052674,6736,2.7673829494546126e-06,-73.9502485,40.6570521666667
351388619,9a09c8ce470f054fc29a4981347bf9ade1545f50b1051b4e22505e479d7a3868,01/24/2023 08:34:17 AM,01/24/2023 09:09:36 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.9475043333333 40.630374),14,B44+,N,2,10.117169753113812,6535,8.272075837591704e-05,-73.9475043333333,40.630374
351318980,676718a331745d976078622241d8d1eeefb7063e97b81f12a993908728315cc2,01/23/2023 05:37:55 PM,01/23/2023 06:11:14 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.9474766666667 40.6306416666667),20,B44+,S,3,9.600707752669802,6725,2.8557567388409098e-05,-73.9474766666667,40.6306416666667
351318979,a6255f2192209aa7a76d5c46e323a3c6e04a2fb08230b21f9250878235422623,01/23/2023 06:11:09 PM,01/23/2023 06:42:25 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.9473988333333 40.6304208333333),20,B44+,S,3,9.600707752669802,6725,2.6915756031727703e-05,-73.9473988333333,40.6304208333333
351318979,a6255f2192209aa7a76d5c46e323a3c6e04a2fb08230b21f9250878235422623,01/23/2023 06:11:09 PM,01/23/2023 06:42:25 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.9473988333333 40.6304208333333),14,B44+,N,2,10.117169753113812,6535,2.6915756031727703e-05,-73.9473988333333,40.6304208333333
351313739,88725caf58341b74c2de886b5629c883f5b3420fe8b4f828834dc258887bed8f,01/23/2023 05:11:00 PM,01/23/2023 05:23:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.9473845 40.63034967),20,B44+,S,3,9.600707752669802,6725,3.40969394011578e-05,-73.9473845,40.63034967
351313720,bebab5808a1d203b9e53300ad9a478ba53cf1203d1edcca45eaa02204c64601c,01/23/2023 05:11:00 PM,01/23/2023 05:23:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.94740333 40.630612),20,B44+,S,3,9.600707752669802,6725,4.1463199718605544e-05,-73.94740333,40.630612
351313720,bebab5808a1d203b9e53300ad9a478ba53cf1203d1edcca45eaa02204c64601c,01/23/2023 05:11:00 PM,01/23/2023 05:23:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.94740333 40.630612),14,B44+,N,2,10.117169753113812,6535,4.1463199718605544e-05,-73.94740333,40.630612
351308968,3aa35b0b3568b31a6da7757241c78eb4f3ddfe30e834946d2aac7df8bde9aef9,01/23/2023 04:17:13 PM,01/23/2023 05:01:24 PM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.9508866666667 40.6651816666667),19,B44+,S,2,8.73438164052674,6736,3.1210999830482324e-05,-73.9508866666667,40.6651816666667
351304177,6e9b014d952b0b9f3f84a5bdeb2602cd6b20f0bda6e0d3dd0b0036750426679a,01/23/2023 04:19:00 PM,01/23/2023 04:31:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94773983 40.63390633),19,B44+,S,2,8.73438164052674,6736,2.3257916897374104e-05,-73.94773983,40.63390633
351296588,fc0eac7bb589f96217b5405fdf068b63fb49019506e2ccf4dd5a19d5974f3c8f,01/23/2023 01:59:56 PM,01/23/2023 02:04:57 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.9476076666667 40.6320781666667),19,B44+,S,2,8.73438164052674,6736,6.555781308304635e-06,-73.9476076666667,40.6320781666667
351296576,3192ce2d0ab53a23619dce23f5365d4e7892ffb241bcaeb6e99be9f465751cd1,01/23/2023 02:04:00 PM,01/23/2023 02:12:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303937,ROGERS AV/AV D,POINT (-73.95246567 40.65068183),16,B44+,N,4,8.170483654519208,145,1.4044554359418031e-05,-73.95246567,40.65068183
351296576,3192ce2d0ab53a23619dce23f5365d4e7892ffb241bcaeb6e99be9f465751cd1,01/23/2023 02:04:00 PM,01/23/2023 02:12:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303937,ROGERS AV/AV D,POINT (-73.95246567 40.65068183),13,B44+,N,1,8.985104512569402,6778,1.4044554359418031e-05,-73.95246567,40.65068183
351296575,88e82ae8da70b05ac7935bc15a8fcfecb35505a0d603ceaff1ea8b6d8109811d,01/23/2023 02:06:42 PM,01/23/2023 02:14:20 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,303945,ROGERS AV/CLARKSON AV,POINT (-73.9530206666667 40.6556506666667),13,B44+,N,1,8.985104512569402,6778,1.6685419626558487e-05,-73.9530206666667,40.6556506666667
351296568,87afb5578c672534f07ed14812d88fd49b1de507b20cd98a95810f2c3f1f496d,01/23/2023 03:23:00 PM,01/23/2023 03:53:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94757567 40.63373883),19,B44+,S,2,8.73438164052674,6736,0.00017560919777843414,-73.94757567,40.63373883
351296562,ec555436f042aaf7d573ff3259659436be040d28e0b03fd7d2d6d602840e26ae,01/23/2023 03:23:00 PM,01/23/2023 03:53:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94756217 40.633598),19,B44+,S,2,8.73438164052674,6736,0.00017947077960323843,-73.94756217,40.633598
351293266,45745b2e5aa225f8e4edecf9c882d9748b72e01dbb049a105c152bfbf48e7175,01/23/2023 11:12:35 AM,01/23/2023 11:21:28 AM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,303942,ROGERS AV/CHURCH AV,POINT (-73.9528733333333 40.6546466666667),13,B44+,N,1,8.985104512569402,6778,2.0430244290250652e-05,-73.9528733333333,40.6546466666667
351288591,ba60f07f29c98cc951b2810e8c5a42258238f7973089a7792eb0e9b298d39a51,01/23/2023 12:39:47 PM,01/23/2023 02:24:25 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9477966666667 40.635095),19,B44+,S,2,8.73438164052674,6736,8.464335825403635e-05,-73.9477966666667,40.635095
351285555,ec872bb18df5e1aa4401067b8be6e5a8025781817dea2574c09ed6605899d665,01/23/2023 06:09:00 PM,01/23/2023 06:39:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.95071667 40.66754617),19,B44+,S,2,8.73438164052674,6736,1.5854684361618584e-05,-73.95071667,40.66754617
351280667,be0a7d853444f05047fbe966e441b9b6ba577cd63dacb3754de6db6ba4fcf973,01/23/2023 12:51:12 PM,01/23/2023 01:39:58 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.9475468333333 40.6319085),16,B44+,N,4,8.170483654519208,145,3.3657666876189185e-05,-73.9475468333333,40.6319085
351280667,be0a7d853444f05047fbe966e441b9b6ba577cd63dacb3754de6db6ba4fcf973,01/23/2023 12:51:12 PM,01/23/2023 01:39:58 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.9475468333333 40.6319085),13,B44+,N,1,8.985104512569402,6778,3.3657666876189185e-05,-73.9475468333333,40.6319085
351276572,bfc5d7935c395aad0227dc541da993703acb8ff93646903ac0b66993372eea19,01/23/2023 09:31:48 AM,01/23/2023 10:20:44 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,303945,ROGERS AV/CLARKSON AV,POINT (-73.953535 40.6601966666667),13,B44+,N,1,8.985104512569402,6778,4.588802773339942e-05,-73.953535,40.6601966666667
351260948,e901dfbee530f6ea9bb3d0f55e1d477a8807f153b95c4f7fd4c31059c31f7736,01/23/2023 04:35:58 PM,01/23/2023 05:11:58 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.947435 40.6308618333333),14,B44+,N,2,10.117169753113812,6535,3.4809717705753455e-05,-73.947435,40.6308618333333
351260892,a0ad8104ac563e3eada34f66d741004091bc3b37bab873597692ca4219b39f49,01/23/2023 04:24:00 PM,01/23/2023 05:37:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.94745967 40.63048833),20,B44+,S,3,9.600707752669802,6725,2.6902820509909607e-05,-73.94745967,40.63048833
351260892,a0ad8104ac563e3eada34f66d741004091bc3b37bab873597692ca4219b39f49,01/23/2023 04:24:00 PM,01/23/2023 05:37:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.94745967 40.63048833),14,B44+,N,2,10.117169753113812,6535,2.6902820509909607e-05,-73.94745967,40.63048833
351260884,b51252cf83b668a2fafab3787340390a43e561cf12d64b110056b3debcde16b3,01/23/2023 04:24:00 PM,01/23/2023 04:35:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.94748167 40.63064167),20,B44+,S,3,9.600707752669802,6725,3.353573842033135e-05,-73.94748167,40.63064167
351260884,b51252cf83b668a2fafab3787340390a43e561cf12d64b110056b3debcde16b3,01/23/2023 04:24:00 PM,01/23/2023 04:35:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.94748167 40.63064167),14,B44+,N,2,10.117169753113812,6535,3.353573842033135e-05,-73.94748167,40.63064167
351260639,5dc175dbc8f7162e894be1ecc7360e3b789701cc99bd5896b0d42a544ee083e2,01/23/2023 12:58:33 PM,01/23/2023 01:04:42 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9480261666667 40.6361151666667),19,B44+,S,2,8.73438164052674,6736,3.992380440353077e-05,-73.9480261666667,40.6361151666667
351260592,9a5e6aedc3913ed9f46ef373e8d232622ed4a8513b1e06fe0fcfd6294b1a67ee,01/23/2023 12:39:48 PM,01/23/2023 12:58:43 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9479083333333 40.6351716666667),19,B44+,S,2,8.73438164052674,6736,1.864800826816664e-05,-73.9479083333333,40.6351716666667
351260584,8b508068c4fc171f741d83fdd15562ba173b304baee324e30691629437271e7d,01/23/2023 04:24:05 PM,01/23/2023 04:35:35 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.9474133333333 40.6298416666667),20,B44+,S,3,9.600707752669802,6725,4.514152049229249e-05,-73.9474133333333,40.6298416666667
351260584,8b508068c4fc171f741d83fdd15562ba173b304baee324e30691629437271e7d,01/23/2023 04:24:05 PM,01/23/2023 04:35:35 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.9474133333333 40.6298416666667),14,B44+,N,2,10.117169753113812,6535,4.514152049229249e-05,-73.9474133333333,40.6298416666667
351260380,8f0c8195c94e6db96ee13ff347170679c0667aab215f6b6d5de7b0d67a453133,01/23/2023 03:13:00 PM,01/23/2023 03:27:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303942,ROGERS AV/CHURCH AV,POINT (-73.94967167 40.65198833),19,B44+,S,2,8.73438164052674,6736,3.0459608328043928e-05,-73.94967167,40.65198833
351256594,83e4e4ea6a720b5ce2ef79cba5b5bb588a46b7a1cb4a6b1c2caa9a288026854c,01/23/2023 10:25:05 AM,01/23/2023 10:31:13 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,303441,LEE AV/FLUSHING AV,POINT (-73.9529 40.6965678333333),19,B44+,S,2,8.73438164052674,6736,9.650707664146573e-05,-73.9529,40.6965678333333
351252978,4b65d57781aad587893fa733646da54d8149998ef52dbe3f5205d97f72e2679c,01/23/2023 07:15:56 AM,01/23/2023 09:50:04 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.9507293333333 40.6668386666667),19,B44+,S,2,8.73438164052674,6736,3.472514301740212e-05,-73.9507293333333,40.6668386666667
351248079,9a09c8ce470f054fc29a4981347bf9ade1545f50b1051b4e22505e479d7a3868,01/23/2023 09:18:56 AM,01/23/2023 09:38:07 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.9474291666667 40.630498),14,B44+,N,2,10.117169753113812,6535,4.411331518638439e-06,-73.9474291666667,40.630498
351248078,928c9deddf1a17622cc8683c407ff24e8b06c2e194e6296b5ebef77dc7eb48e5,01/23/2023 09:11:06 AM,01/23/2023 09:31:44 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,303441,LEE AV/FLUSHING AV,POINT (-73.9524206666667 40.6942203333333),19,B44+,S,2,8.73438164052674,6736,8.428590112960264e-05,-73.9524206666667,40.6942203333333
351248057,f5bd65a3b004aeca4a5c4163d4c5247648ae6f9e7a4ebb2c56da92f111e113ea,01/23/2023 09:16:18 AM,01/23/2023 09:38:38 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9477608333333 40.6336681666667),19,B44+,S,2,8.73438164052674,6736,1.3943227166106957e-05,-73.9477608333333,40.6336681666667
351248056,f24db9bfe5bdc13f733c4c89f8e6edaf14b29167f2caf4ae6de14f88d5b3b6d8,01/23/2023 08:42:00 AM,01/23/2023 09:24:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.95083133 40.66651617),19,B44+,S,2,8.73438164052674,6736,4.169962679801009e-05,-73.95083133,40.66651617
351246333,f988e18f8b343fd394cfc94d0c040785e951575d9e6a73f44641434900ee992c,01/23/2023 08:35:26 AM,01/23/2023 08:46:19 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.9508663333333 40.6666631666667),19,B44+,S,2,8.73438164052674,6736,8.86786204929993e-05,-73.9508663333333,40.6666631666667
351246308,cb23f6d12fb7da6854809fa0a2bf6362b3bc60384df0b8cff03d47bb94d88073,01/23/2023 07:51:00 AM,01/23/2023 08:43:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303950,ROGERS AV/EMPIRE BL,POINT (-73.9534975 40.66675967),13,B44+,N,1,8.985104512569402,6778,6.552584042555469e-05,-73.9534975,40.66675967
351179019,aec496b31472c7ddfe18e4c75f9435655ac432c24e35ed33f9c1b2e93a349be2,01/22/2023 05:47:04 PM,01/22/2023 05:57:20 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.9474575 40.6305885),14,B44+,N,2,10.117169753113812,6535,1.4776302270407306e-05,-73.9474575,40.6305885
351178812,8c7165393da789e9cd807492f96700cd99bc15adcb0ee4c87d4915bab3602051,01/22/2023 05:22:00 PM,01/22/2023 05:57:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.94734933 40.62934917),20,B44+,S,3,9.600707752669802,6725,3.046107349717993e-05,-73.94734933,40.62934917
351174746,fc0fc3d1b128279e7c6523603aa210ee07cd3cef7e476ea5eaaf8e3e88283a98,01/22/2023 05:09:00 PM,01/22/2023 05:22:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.94742817 40.630514),14,B44+,N,2,10.117169753113812,6535,6.995111454645962e-06,-73.94742817,40.630514
351120047,8e17359eced39f95d4520c78b80214a3bd5546f887ca0f883b1ebfb2c776cf24,01/22/2023 08:38:32 AM,01/22/2023 01:19:22 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.9475838333333 40.632246),16,B44+,N,4,8.170483654519208,145,3.6639286492321294e-05,-73.9475838333333,40.632246
351120047,8e17359eced39f95d4520c78b80214a3bd5546f887ca0f883b1ebfb2c776cf24,01/22/2023 08:38:32 AM,01/22/2023 01:19:22 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.9475838333333 40.632246),13,B44+,N,1,8.985104512569402,6778,3.6639286492321294e-05,-73.9475838333333,40.632246
351069791,63a2c5113f594d65a45b1c189a7fc4afa2433bff519ae3559ae5f1f59a62c548,01/21/2023 02:16:00 PM,01/21/2023 03:07:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9476745 40.633778),19,B44+,S,2,8.73438164052674,6736,7.968147169872018e-05,-73.9476745,40.633778
351069639,92c6d4e2dbfb014291fe0bb0a479346385f831780516484bfadb2366ff0558ab,01/21/2023 05:48:00 PM,01/21/2023 06:07:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94776367 40.6339735),19,B44+,S,2,8.73438164052674,6736,4.055573299894811e-06,-73.94776367,40.6339735
351066368,5d7688d684e4c2bc2656a51332c674f959e1c798eb73a0ecd443c7da1ae30e5f,01/20/2023 09:33:00 PM,01/20/2023 09:40:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.94760383 40.63237867),16,B44+,N,4,8.170483654519208,145,3.2397144168525325e-05,-73.94760383,40.63237867
351066368,5d7688d684e4c2bc2656a51332c674f959e1c798eb73a0ecd443c7da1ae30e5f,01/20/2023 09:33:00 PM,01/20/2023 09:40:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.94760383 40.63237867),13,B44+,N,1,8.985104512569402,6778,3.2397144168525325e-05,-73.94760383,40.63237867
351056396,19f1459f8c29b9c94f21b4e20b4ddd75ddd722ba9695286fa93efcf6015d3e43,01/21/2023 04:21:00 PM,01/21/2023 05:49:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9477295 40.633436),19,B44+,S,2,8.73438164052674,6736,1.4794515871106198e-06,-73.9477295,40.633436
351056394,0c2ef1769e4787c1624b9b54af68fb402643b9cfdfc0ad70babcfe52484f02a1,01/21/2023 03:31:54 PM,01/21/2023 03:51:31 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9477703333333 40.6335243333333),19,B44+,S,2,8.73438164052674,6736,3.323294509663456e-05,-73.9477703333333,40.6335243333333
351056392,86f875e9c9d3142cf44c02c897b7a140e7a5639a69dcbe5c7c6145bfe43fbb9b,01/21/2023 03:31:39 PM,01/21/2023 04:19:49 PM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9477976666667 40.6340045),19,B44+,S,2,8.73438164052674,6736,2.7246902229576788e-05,-73.9477976666667,40.6340045
351056391,8f47764473768cb940d8b6b4624c4f0efe830938209beb8e9678f30e2406c2b4,01/21/2023 03:31:00 PM,01/21/2023 03:51:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9477755 40.633576),19,B44+,S,2,8.73438164052674,6736,3.48630421302229e-05,-73.9477755,40.633576
351056389,3a56d77b15b7b23f7061f552ae3e653a81943e48b00adba64e8e61cfe840bece,01/21/2023 03:31:00 PM,01/21/2023 03:51:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9477805 40.6336165),19,B44+,S,2,8.73438164052674,6736,3.7088614819687574e-05,-73.9477805,40.6336165
351050817,a89186a0b3d5e4ed9f6c7ee086e159ef0f6768a86d5205c172657dda223b46ff,01/21/2023 07:17:00 PM,01/21/2023 09:56:34 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.947661 40.6321895),19,B44+,S,2,8.73438164052674,6736,4.6479693742873945e-05,-73.947661,40.6321895
351050809,4572be247470d3731215987f1b97b376c12d5c88daad3c1473df38e1c003beae,01/21/2023 03:13:00 PM,01/21/2023 03:51:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94776183 40.63340067),19,B44+,S,2,8.73438164052674,6736,3.3185335503131246e-05,-73.94776183,40.63340067
351050804,551259067f784318946626db083c11ca723e6aed3e61d6bbe471b8e250ef8010,01/21/2023 05:48:09 PM,01/21/2023 06:24:00 PM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9478131666667 40.6339408333333),19,B44+,S,2,8.73438164052674,6736,4.755420706467389e-05,-73.9478131666667,40.6339408333333
351049212,bb9497d25b45aeee2b57d195cfb28b3e3bb0bad323ceeccb45cc7d870971fdd6,01/20/2023 05:55:17 PM,01/20/2023 06:01:19 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.9505281666667 40.6688131666667),19,B44+,S,2,8.73438164052674,6736,4.533194745274222e-05,-73.9505281666667,40.6688131666667
351036841,13ccf44f3b9ad82572fad5ec67dbd1a297f879d604c99ecbed709f7faf363f81,01/21/2023 07:28:42 AM,01/21/2023 07:41:15 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9477851666667 40.6348375),19,B44+,S,2,8.73438164052674,6736,6.989797589255805e-05,-73.9477851666667,40.6348375
351036840,f3ce693a5470e2f1ead0b4cc01e676790b0b3e3a68f6a600ed3babac39130b4f,01/21/2023 01:01:57 PM,01/21/2023 01:10:47 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.947982 40.6349208333333),19,B44+,S,2,8.73438164052674,6736,0.00011744059632019129,-73.947982,40.6349208333333
351036756,4752bcd02986ba3dfad4784bede6b34355bfb038cb60dcf90a96b8a54b71d52c,01/21/2023 07:28:33 AM,01/21/2023 01:10:34 PM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9480725 40.6359436666667),19,B44+,S,2,8.73438164052674,6736,0.0001034571692408325,-73.9480725,40.6359436666667
